question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes,salvageable,simple_explanation
917,"Given a graph with N nodes and M edges, identify its network topology. Return 1 for Bus (linear chain), 2 for Star (one central node), 3 for Ring (circular), or -1 if none match.",🔴,N/A,N/A,N/A,Algorithm implementation; graph analysis,YES,"Graph = nodes connected by edges. Visit neighbors, mark visited. Use queue (BFS) or stack (DFS)"
918,"Given a head node of a linked list, delete k-th node from the end of the list.",🔴,N/A,N/A,N/A,Algorithm implementation; linked list,YES,"Chain of nodes. Each node points to next. Easy to add/remove, but must traverse to find"
919,"Given a hierarchical file system with inherited and overridden permissions, write a function to determine whether a user has access to a file at a specific time.",🔴,N/A,N/A,N/A,Algorithm implementation; access control,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
920,"Given a large n-ary tree where the root node can pass information to one child per iteration, and in subsequent iterations, nodes can pass information to one child while the root continues with oth...",🔴,N/A,N/A,N/A,Algorithm implementation; tree traversal,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack
922,"Given a large, partially implemented LLM/agentic codebase, identify the intended behavior and implement a missing function by reading and reasoning through the existing code, without explicit test ...",🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,Break into steps. Identify data structures needed. Write functions for each operation
923,"Given a list of car rental requests with start and end times, assign cars to rentals such that the total number of cars used is minimized.",🔴,N/A,N/A,N/A,Algorithm implementation; interval scheduling,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
924,"Given a list of conversion items between symbols, write an algorithm to return the conversion ratio for each pair of symbols.",🔴,N/A,N/A,N/A,Algorithm implementation; graph problem,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
925,"Given a list of integers, return 1 if the integer is a power of 2 and 0 if it is not.",🔴,N/A,N/A,N/A,Algorithm implementation; bit manipulation,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
926,"Given a list of items with different sizes, write an algorithm to pack these items into the minimum number of batches without exceeding the capacity of each batch.",🔴,N/A,N/A,N/A,Algorithm implementation; bin packing,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now"
927,"Given a list of lexicographically sorted strings in an unknown language, derive the correct order of letters in that language's alphabet.",🔴,N/A,N/A,N/A,Algorithm implementation; topological sort,YES,"Graph = nodes connected by edges. Visit neighbors, mark visited. Use queue (BFS) or stack (DFS)"
928,"Given a list of Nodes, each with a unique string id and a list of subnodes it depends on, find the maximum depth of the dependencies.",🔴,N/A,N/A,N/A,Algorithm implementation; tree/graph depth,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now"
929,"Given a list of numbers, find the median without sorting the entire list. Hint: Use quick sort algorithm.",🔴,N/A,N/A,N/A,Algorithm implementation; selection algorithm,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort"
930,"Given a list of sentences, find the top n most frequent words.",🔴,N/A,N/A,N/A,Algorithm implementation; frequency counting,YES,Count how many times each thing appears. Use hash map: thing → count++. Then find the biggest counts
931,"Given a list of strings, find all strings that encode to the same value using a Caesar Cipher. (A Caesar Cipher rotates characters, e.g. in CC3: a->d, b->e, ..., z->c)",🔴,N/A,N/A,N/A,Algorithm implementation; string manipulation,YES,"Work with text. Compare characters, find patterns, extract parts"
932,"Given a list of transactions between friends, return the minimum number of transactions required to settle the debts. For e.g. Alice gave $5 to Bob and Bob gave $5 to Bill. Answer will be 1.",🔴,N/A,N/A,N/A,Algorithm implementation; graph optimization,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now"
933,"Given a list of words, find the number of prefix pairs, i.e. pairs i, j where words[i] == words[j] or words[i].startswith(words[j]) or words[j].startswith(words[i]).",🔴,N/A,N/A,N/A,Algorithm implementation; string matching,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
935,"Given a matrix of m x n elements (m rows, n columns), return all elements of the matrix in clockwise spiral order.",🔴,N/A,N/A,N/A,Algorithm implementation; matrix traversal,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
936,"Given a matrix with a rat, bread, cat, and obstacles, find a path from the rat to the bread that maximizes the minimum distance from cat.",🔴,N/A,N/A,N/A,Algorithm implementation; pathfinding,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack
937,"Given a nested merchandise catalog dictionary, extract attributes for a specific item and traverse related items recursively to build the full relationship tree.",🔴,N/A,N/A,N/A,Algorithm implementation; tree traversal,YES,Use a lookup table - store things by name so you can find them instantly. Like a phone book: name → number
938,"Given a sequence of credit issuance and usage events, where credits may expire or have usage constraints, write a function to translate the list into the user's remaining credit pool and total avai...",🔴,N/A,N/A,N/A,Algorithm implementation; state machine,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
939,"Given a sorted array of integers (which may include negatives), return the squares of the numbers in sorted order. As a follow-up, find the k-th smallest squared value.",🔴,N/A,N/A,N/A,Algorithm implementation; array manipulation,YES,"Binary search: cut problem in half each time. Compare middle with target, eliminate half"
940,"Given a string of parentheses types and an array of their efficiency ratings, write a function to find the most efficient valid parentheses sequence that can be formed. Return its total efficiency ...",🔴,N/A,N/A,N/A,Algorithm implementation; dynamic programming,YES,"Use a stack - last opened must be first closed. Like stacking plates: last in, first out"
941,"Given a string S, determine if it can be converted into a palindrome by making at most one swap of two characters.",🔴,N/A,N/A,N/A,Algorithm implementation; string manipulation,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other"
943,"Given a string with parentheses, write a function that removes the minimum number of characters to balance the parentheses.",🔴,N/A,N/A,N/A,Algorithm implementation; string manipulation,YES,"Use a stack - last opened must be first closed. Like stacking plates: last in, first out"
944,"Given a string, return the number of palindromic substrings in it.",🔴,N/A,N/A,N/A,Algorithm implementation; string manipulation,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band"
945,"Given a string, return the number of vowel substrings ('a', 'e', 'i', 'o', 'u') that include all five vowels.",🔴,N/A,N/A,N/A,Algorithm implementation; string matching,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band"
946,"Given an array 'nums' with n distinct numbers in the range [0, n], return the only number in the range that is missing from the array.",🔴,N/A,N/A,N/A,Algorithm implementation; array manipulation,YES,"Loop through items, check conditions, collect results. Basic: for each item → if condition → act"
947,"Given an array of children's ratings, assign at least one candy to each child so that higher-rated children get more than their neighbors, and return the minimum total candies needed.",🔴,N/A,N/A,N/A,Algorithm implementation; greedy algorithm,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now"
948,"Given an array of integers and a number N, find the length of the longest contiguous subarray such that the difference between any two elements in the subarray is less than N.",🔴,N/A,N/A,N/A,Algorithm implementation; sliding window,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band"
949,"Given an array of integers and an integer k, find the kth largest element in the array.",🔴,N/A,N/A,N/A,Algorithm implementation; selection algorithm,YES,"Loop through items, check conditions, collect results. Basic: for each item → if condition → act"
950,"Given an array of integers, find a tuple of three integers that can form a triangle.",🔴,N/A,N/A,N/A,Algorithm implementation; array manipulation,YES,"Loop through items, check conditions, collect results. Basic: for each item → if condition → act"
951,"Given an array of integers, find the next greater integer for each element in the array.",🔴,N/A,N/A,N/A,Algorithm implementation; stack,YES,Use a stack to remember previous numbers. Compare current with top of stack
952,"Given an array of integers, return the pairs with the minimum absolute difference between them.",🔴,N/A,N/A,N/A,Algorithm implementation; array manipulation,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now"
953,"Given an array of n integers and a number k, find the maximum number of elements whose sum is less than k, and return their sum.",🔴,N/A,N/A,N/A,Algorithm implementation; subset sum,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now"
954,"Given an array of numbers where every number occurs twice except one, how would you find the unique number in O(log n) time?",🔴,N/A,N/A,N/A,Algorithm implementation; bit manipulation,YES,"Loop through items, check conditions, collect results. Basic: for each item → if condition → act"
955,"Given an array of points and a point P, find the k closest points to P.",🔴,N/A,N/A,N/A,Algorithm implementation; geometric algorithm,YES,"Binary search: cut problem in half each time. Compare middle with target, eliminate half"
956,"Given an array of points on a plane (x,y), write a function to return the distance between the closest pair of points.",🔴,N/A,N/A,N/A,Algorithm implementation; geometric algorithm,YES,"Binary search: cut problem in half each time. Compare middle with target, eliminate half"
957,"Given an array of task durations (in minutes), return the pairs of tasks that can be completed within 60 minutes. For example, for [1, 43, 20, 59, 30, 30], return [[0, 3], [4, 5]].",🔴,N/A,N/A,N/A,Algorithm implementation; array manipulation,YES,"Loop through items, check conditions, collect results. Basic: for each item → if condition → act"
958,"Given an array representing the height of buildings from a sea beach, return an array of heights of the buildings that have a sea view.",🔴,N/A,N/A,N/A,Algorithm implementation; array manipulation,YES,"Loop through items, check conditions, collect results. Basic: for each item → if condition → act"
959,"Given an array with objects colored red, white, or blue, sort them so those of the same color are adjacent. Use integers 0, 1, 2 to represent RWB respectively.",🔴,N/A,N/A,N/A,Algorithm implementation; sorting,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort"
960,"Given an array, find the two sum.",🔴,N/A,N/A,N/A,Algorithm implementation; hash map,YES,"Use hash map: for each number, check if (target - number) exists. Like: I need 10, I have 7, do I have 3?"
961,"Given an array, print the Next Greater Element (NGE) for each element. The NGE for an element x is the first greater element on the right side of x in the array, or -1 if none exists.",🔴,N/A,N/A,N/A,Algorithm implementation; stack,YES,Use a stack to remember previous numbers. Compare current with top of stack
962,"Given an integer array nums and an integer k, return true if nums has a subarray of at least two elements whose sum is a multiple of k.",🔴,N/A,N/A,N/A,Algorithm implementation; prefix sum,YES,"Use sliding window - expand right until condition met, then shrink left. Like a rubber band"
963,"Given an integer n, return the number of steps to reach 1 following these rules: if n is even, divide by 2; if odd, multiply by 3 and add 1.",🔴,N/A,N/A,N/A,Algorithm implementation; math sequence,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
964,"Given an integer, reverse it. Integers are within range [-2^15, 2^15 - 1].",🔴,N/A,N/A,N/A,Algorithm implementation; number manipulation,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other"
965,"Given an m x n grid of characters board and a string word, return true if word exists in the grid.",🔴,N/A,N/A,N/A,Algorithm implementation; backtracking,YES,"Work with text. Compare characters, find patterns, extract parts"
966,"Given an nxn grid of 1s and 0s, return the number of islands in the input.",🔴,N/A,N/A,N/A,Algorithm implementation; graph traversal,YES,"Graph = nodes connected by edges. Visit neighbors, mark visited. Use queue (BFS) or stack (DFS)"
967,"Given an unsorted array, find duplicate elements in constant time, without using inbuilt functions of python.",🔴,N/A,N/A,N/A,Algorithm implementation; hash set,YES,"Use a hash map to remember what you've seen before. Check each item: have I seen this? If yes, it's a duplicate"
971,"Given imbalanced training data, how do you prevent overfitting?",🔴,N/A,N/A,N/A,ML theory explanation; model training,YES,"Use a stack - last opened must be first closed. Like stacking plates: last in, first out"
972,"Given n employees and an expansion rate r, find the number of employees after t years.",🔴,N/A,N/A,N/A,Math calculation; exponential growth,NO,N/A - Too complex or not relevant
973,"Given n houses in a line with money in each, find the maximum amount a robber can steal, without stealing from two adjacent houses.",🔴,N/A,N/A,N/A,Algorithm implementation; dynamic programming,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now"
974,"Given positions of N kids and M ice cream sellers on a 1D line, find the smallest distance E such that every kid lies within the range [P - E, P + E] of at least one seller.",🔴,N/A,N/A,N/A,Algorithm implementation; binary search,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
976,"Given stock prices for the next n days, how can you maximize your profit by buying or selling one share per day?",🔴,N/A,N/A,N/A,Algorithm implementation; dynamic programming,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
978,"Given the head of two singly linked lists, write a function to return the point where they intersect (if any).",🔴,N/A,N/A,N/A,Algorithm implementation; linked list,YES,"Chain of nodes. Each node points to next. Easy to add/remove, but must traverse to find"
981,"Given the root of a binary tree of integers, return the maximum path sum.",🔴,N/A,N/A,N/A,Algorithm implementation; tree traversal,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack
982,"Given the root of a binary tree, return the length of the diameter of the tree.",🔴,N/A,N/A,N/A,Algorithm implementation; tree traversal,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack
983,"Given the root of a binary tree, return the vertical order traversal of its node values from top to bottom, column by column. Nodes in the same row and column should be ordered left to right.",🔴,N/A,N/A,N/A,Algorithm implementation; tree traversal,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other"
984,"Given the row and column, return the value at that position in Pascal's triangle.",🔴,N/A,N/A,N/A,Algorithm implementation; math calculation,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
986,"Given two dates, return the number of days between them.",🔴,N/A,N/A,N/A,Algorithm implementation; date calculation,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
987,"Given two empty jugs with capacities a and b liters and an infinite water supply, determine a way to end up with exactly X liters of water.",🔴,N/A,N/A,N/A,Algorithm implementation; graph problem,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
988,"Given two integers represented by two arrays, return the product of the two integers in the same array format.",🔴,N/A,N/A,N/A,Algorithm implementation; big integer,YES,"Loop through items, check conditions, collect results. Basic: for each item → if condition → act"
989,"Given two strings (Word 1 and Word 2) and a list of valid words from a dictionary, return the minimum number of operations required to convert Word 1 to Word 2.",🔴,N/A,N/A,N/A,Algorithm implementation; edit distance,YES,Use a lookup table - store things by name so you can find them instantly. Like a phone book: name → number
990,"Given two strings of equal length, determine if it's possible to form a palindrome by cutting them in half.",🔴,N/A,N/A,N/A,Algorithm implementation; string manipulation,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other"
999,Group anagrams,🔴,N/A,N/A,N/A,Algorithm implementation; string manipulation,YES,"Group words that have same letters. Sort letters of each word, use that as key in hash map"
1028,How can you tell if a graph is not a tree?,🔴,N/A,N/A,N/A,Graph theory; algorithm question,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack
1039,How do convolutional neural networks (CNNs) differ from traditional neural networks in processing image data?,🔴,N/A,N/A,N/A,ML theory explanation; neural networks,YES,CNN = good for images (spatial patterns). RNN = good for sequences (time patterns)
1043,How do you adjust the creativity of generative AI models?,🔴,N/A,N/A,N/A,ML theory explanation; model tuning,NO,N/A - Too complex or not relevant
1049,How do you avoid overfitting a model?,🔴,N/A,N/A,N/A,ML theory explanation; model training,YES,"Model memorizes training data too well, fails on new data. Fix: more data, simpler model, regularization"
1060,How do you choose a loss function for a machine learning problem?,🔴,N/A,N/A,N/A,ML theory explanation; model selection,NO,N/A - Too complex or not relevant
1080,How do you detect balanced parentheses in a string using Python?,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Use a stack - last opened must be first closed. Like stacking plates: last in, first out"
1107,How do you handle imbalanced data?,🔴,N/A,N/A,N/A,ML theory explanation; data preprocessing,NO,N/A - Too complex or not relevant
1145,How do you select input for modeling if there are features highly correlated with each other?,🔴,N/A,N/A,N/A,ML theory explanation; feature selection,NO,N/A - Too complex or not relevant
1146,How do you select the value of 'k' in the k-means algorithm?,🔴,N/A,N/A,N/A,ML theory explanation; clustering,NO,N/A - Too complex or not relevant
1155,How do you test your machine learning models for production?,🔴,N/A,N/A,N/A,ML theory explanation; model testing,NO,N/A - Too complex or not relevant
1158,How do you troubleshoot bugs in your code?,🔴,N/A,N/A,N/A,Technical debugging; coding question,NO,N/A - Too complex or not relevant
1163,How does a graphics processing unit (GPU) work?,🔴,N/A,N/A,N/A,Technical explanation; hardware,NO,N/A - Too complex or not relevant
1179,How is gradient descent and model optimization used in linear regression?,🔴,N/A,N/A,N/A,ML theory explanation; optimization,NO,N/A - Too complex or not relevant
1180,How is object-oriented programming (OOP) different from procedural programming?,🔴,N/A,N/A,N/A,Programming concept; OOP,NO,N/A - Too complex or not relevant
1181,How long would 100 cars stopped at a traffic light take to all pass the light?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1182,How long would it take to fill an Olympic swimming pool with water from a garden hose?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1186,How many bottles of wine are opened per day?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1187,How many breaths do we take each day?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1189,How many chickens are there in the world?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1193,How many grains of rice are in a 10kg bag?,🔴,N/A,N/A,N/A,Math calculation; brain teaser,NO,N/A - Too complex or not relevant
1196,How many lane divider stripes are there on the German autobahn?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1198,How many pairs of shoes do we own in our lifetime?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1199,How many parking spots are there in San Francisco?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1203,How many ping pong balls can fit in a helicopter?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1204,How many ping pong balls fit in a helicopter?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1207,How many tennis balls can fit in an airplane?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1209,How many weddings does someone attend in their life?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1210,How many weddings does the average American attend in their lifetime?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1211,How many windows do you estimate exist in Tehran?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,YES,"Break into parts, estimate each, multiply. Show your thinking: assumptions → calculations → answer"
1216,How much laundry detergent is used globally each year?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1217,"How much oil, in barrels per year, does the United States import?",🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1219,How much time does a person spend at a traffic intersection during their lifetime?,🔴,N/A,N/A,N/A,Math estimation; brain teaser,NO,N/A - Too complex or not relevant
1237,How would you adapt a generative AI model to perform well in a specific domain?,🔴,N/A,N/A,N/A,ML implementation; technical question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1269,How would you build an object detection system to identify and locate flowers in images?,🔴,N/A,N/A,N/A,ML implementation; computer vision,YES,Break into steps. Identify data structures needed. Write functions for each operation
1275,How would you code an app that displays the weekly lunch menu?,🔴,N/A,N/A,N/A,Coding implementation; programming question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1282,How would you create a carousel using vanilla JavaScript?,🔴,N/A,N/A,N/A,Coding implementation; programming question,YES,Break into steps. Identify data structures needed. Write functions for each operation
1291,How would you define human agency?,🔴,N/A,N/A,N/A,Philosophical question; abstract concept,NO,N/A - Too complex or not relevant
1307,How would you design an effective chunking strategy for information in a RAG (Retrieval-Augmented Generation) system?,🔴,N/A,N/A,N/A,ML implementation; technical question,YES,Tree for strings. Each level = one character. Fast prefix search
1309,How would you design or implement memory in an AI agent?,🔴,N/A,N/A,N/A,ML implementation; technical question,YES,Break into steps. Identify data structures needed. Write functions for each operation
1313,How would you detect fake reviews using machine learning?,🔴,N/A,N/A,N/A,ML implementation; technical question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1319,"How would you determine the right criteria for when to forget outdated data, update the model, and evaluate performance?",🔴,N/A,N/A,N/A,ML implementation; technical question,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other"
1329,How would you efficiently sort a list of numbers?,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort"
1330,How would you efficiently sum up a massive number of integers?,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1372,How would you handle hallucinations in a generative AI model deployed to users?,🔴,N/A,N/A,N/A,ML implementation; technical question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1380,How would you implement a child-parent relation for finding the Least Common Ancestor (LCA) without using pointers?,🔴,N/A,N/A,N/A,Algorithm implementation; coding question,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack
1527,How would you predict delivery times given a dataset of past deliveries?,🔴,N/A,N/A,N/A,ML implementation; prediction model,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1575,How would you train a model on a large dataset with few labels?,🔴,N/A,N/A,N/A,ML implementation; technical question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1576,How would you transport 10 kids to school within a limited timeframe?,🔴,N/A,N/A,N/A,Math/logic puzzle; brain teaser,NO,N/A - Too complex or not relevant
1585,"Hypothesis Testing: Suppose a PM claims that users, on average, spend about $50 per month on Amazon. However, you doubt this claim and believe the average should be higher. You sample 100 users and...",🔴,N/A,N/A,N/A,Statistical hypothesis testing; math question,NO,N/A - Too complex or not relevant
1589,"If a + b + c + d = 63, what's the maximum value of a * b + b * c + c * d?",🔴,N/A,N/A,N/A,Math optimization; brain teaser,NO,N/A - Too complex or not relevant
1593,"If a vulture's head size were to double, what impact would this have on its survival and adaptation? Use root cause analysis (RCA) to explain.",🔴,N/A,N/A,N/A,Hypothetical biology; brain teaser,NO,N/A - Too complex or not relevant
1600,"If GPU utilization is low during training, how would you debug and benchmark performance?",🔴,N/A,N/A,N/A,ML debugging; technical question,NO,N/A - Too complex or not relevant
1601,If I know coding.,🔴,N/A,N/A,N/A,Incomplete question; unclear,NO,N/A - Too complex or not relevant
1611,"If you could float on water, like a boat, what would you be and why?",🔴,N/A,N/A,N/A,Creative/abstract question; brain teaser,NO,N/A - Too complex or not relevant
1612,"If you could go to anywhere in the world, where would you go?",🔴,N/A,N/A,N/A,Personal question; not relevant,NO,N/A - Too complex or not relevant
1615,"If you discovered that your model was exposing sensitive data from its training set, what would you do next?",🔴,N/A,N/A,N/A,ML security; technical question,NO,N/A - Too complex or not relevant
1633,"If you were to eliminate one USD bill, which would it be and why?",🔴,N/A,N/A,N/A,Hypothetical policy; brain teaser,NO,N/A - Too complex or not relevant
1653,"Imagine you're part of a team deploying a conversational AI model that can reason across sensitive topics. During internal testing, you discovered that the model usually gives overly confident but ...",🔴,N/A,N/A,N/A,ML safety; technical question,NO,N/A - Too complex or not relevant
1655,Implement a circular buffer.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1656,Implement a decode and encode function of a general N-ary tree.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack
1657,Implement a doubly linked list.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Chain of nodes. Each node points to next. Easy to add/remove, but must traverse to find"
1658,Implement a function to find the minimum number of dice rolls needed to reach the end in a Snakes and Ladders game.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Greedy: pick best option at each step. Don't look back, just take what's best now"
1659,Implement a function to justify a list of words within a given width.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1660,Implement a function to traverse cell dependencies in an Excel-like spreadsheet and detect circular references between cells.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1661,Implement a hashmap without using any libraries.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,Use a lookup table - store things by name so you can find them instantly. Like a phone book: name → number
1662,Implement a JavaScript function for Promise.all().,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1663,Implement a k-nearest neighbors algorithm.,🔴,N/A,N/A,N/A,ML implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1664,Implement a phrase search in a list of documents.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1665,Implement a queue using stacks.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,"First in, first out. Like a line: first person in line is first served"
1666,Implement a red-black tree.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,NO,N/A - Too complex or not relevant
1667,Implement a search algorithm for multiple records using backtracking.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Try a path, if it fails, go back and try another. Like solving a maze"
1668,Implement a SQL parser that converts raw SQL strings into programming objects or ORM primitives.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,NO,N/A - Too complex or not relevant
1669,"Implement a string sorting algorithm, treating digits as numbers.",🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort"
1670,Implement an in-place merge of two sorted arrays.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Binary search: cut problem in half each time. Compare middle with target, eliminate half"
1671,"Implement an iterator class that supports next, hasNext, getState, and setState, then extend it to treat a list of iterators as one continuous iterator with a global index.",🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1672,Implement an LRU cache with serialization and evolving constraints.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1673,Implement inorder traversal for an N-ary tree.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack
1674,Implement k-means clustering.,🔴,N/A,N/A,N/A,ML implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1675,Implement LRU Cache.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1676,Implement merge-sort,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Arrange items in order. Compare pairs, swap if needed. Many ways: quick sort, merge sort"
1677,Implement the memcpy() function in C.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1678,Implement the power function without using pow method or or exponentiation operator.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,Break into steps. Identify data structures needed. Write functions for each operation
1679,Implement Trie,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,Tree for strings. Each level = one character. Fast prefix search
1680,Implement wildcard pattern matching for a string (s) and a pattern (p) with '?' and '*' in a way that covers the entire input string.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Work with text. Compare characters, find patterns, extract parts"
1681,"Improve a given system with your specialization: recommendations, natural language processing, or computer vision.",🔴,N/A,N/A,N/A,ML implementation; technical question,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
1697,"In the transformer architecture, what makes the decoder different from the encoder?",🔴,N/A,N/A,N/A,ML theory; technical question,NO,N/A - Too complex or not relevant
1698,In what cases should you use the median instead of the mean?,🔴,N/A,N/A,N/A,Statistics theory; math question,NO,N/A - Too complex or not relevant
1704,Invert binary tree.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,Visit nodes in order (left → root → right or root → left → right). Use recursion or stack
1708,Is this a valid palindrome?,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Use two pointers - one from left, one from right. Compare and move them toward each other"
1710,Koko eating bananas.,🔴,N/A,N/A,N/A,Coding implementation; algorithm,YES,"Understand the concept, break into steps, use appropriate data structure (hash map, array, tree, etc.)"
