question_id,question_text,priority,pattern_id,pattern_name,solving_formula,notes
2131,Tell me about your favorite application. How would you build or integrate it within the Facebook platform?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product integration; product design
2132,Tell me about your favorite product.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2133,Tell me about your favorite product. How would you build its competitor?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Competitive design; product design
2151,Tell us about an app you don't like to use. How would you improve the app?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product improvement; product design
2153,The CEO asks you to design a new ATM specifically for their airport segment. What would you do?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design; new product
2173,"Uber is planning to launch a shuttle service in Bangalore, India. How should Uber go about it and which key metrics should they track to measure success?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product launch; product strategy
2174,Uber is planning to launch ride services for children aged 8-12 years in India. What factors would you consider given that kids of this age won't have mobile access? What modifications would you su...,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design; new product
2194,What are 4 features you would build for Netflix?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Feature ideation; product design
2196,What are general applications for AI within customer support?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,AI applications; product design
2209,What are the company's pain points of your favorite product?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2217,"What are the key differences between Tiktok, Instagram, and Youtube?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product comparison; product design
2226,What are the most important industry trends right now? What strategy would you pursue if you were leading Voodoo in the next 5 years?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Industry trends; product strategy
2231,What are the strengths and challenges of Google Play?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2237,What are three consumer apps you use regularly and why?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2249,What are your top three favorite apps? How would you improve one of them?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product improvement; product design
2253,What can we do with internet speeds in the terabytes in the future?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Future technology; product design
2266,What do you like about Airbnb?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2290,What factors would you consider when planning a strategy for a new feature for contractors and freelancers?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Feature strategy; product design
2293,What frameworks do you use for product positioning?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product positioning; product design
2306,What industry do you think could benefit the most from enterprise ChatGPT?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Industry analysis; product design
2311,What is a non-technical product you frequently use? How would you improve it?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product improvement; product design
2317,What is an example of a poorly designed product? How would you improve it?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product critique; product design
2329,What is the current strategy of 15-minute delivery apps?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Strategy analysis; product design
2339,What is the impact of AI search?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,AI impact; product design
2351,What is the product that you dislike the most and why?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product critique; product design
2358,What is your approach to competitive analysis?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Competitive analysis; product design
2362,What is your favorite Amazon product?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2363,What is your favorite app on your phone?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2364,What is your favorite Facebook product and why?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2365,What is your favorite Google product and how would you improve it?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product improvement; product design
2368,"What is your favorite Microsoft product, what do you dislike about it, and how would you improve it?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product improvement; product design
2369,What is your favorite music app and why?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2370,What is your favorite non-Google product and how would you improve it?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product improvement; product design
2371,What is your favorite physical product?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2372,What is your favorite product and why? How would you improve it? What considerations and metrics would be involved in rolling out these improvements?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product improvement; product design
2373,What is your favorite Slack feature?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Feature analysis; product design
2376,"What is your least favorite product among the ones you use, and how would you improve it?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product improvement; product design
2379,What is your process for conducting customer research?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Customer research; product design
2380,What is your process for crafting effective user stories? What practices have you found beneficial?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,User stories; product design
2382,What is your product ideation process?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product ideation; product design
2415,What other areas could Lemonade expand into?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Market expansion; product strategy
2417,What parameters would you consider when designing UberPool?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design; new product
2421,What pre-work do you need to do for Google to enter a new bicycle business targeting children?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Market entry; product strategy
2422,What problems could an MVP app solve?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,MVP ideation; product design
2424,What product do you think has good UX design and why?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,UX analysis; product design
2425,What product should Apple announce at their next Keynote?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product ideation; product design
2426,What product should Google build next?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product ideation; product design
2436,What should America do about TikTok?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Policy/product strategy; product design
2438,What should LinkedIn build next?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product ideation; product design
2441,What strategic pillars will you use to keep Maps data fresh through user-generated content?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Data freshness; product strategy
2454,What two new features would you add to a car garage?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Feature ideation; product design
2456,What type of travel product would you build for Facebook?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design; new product
2462,What would be your strategy to improve Google Maps as a product?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product improvement; product design
2463,What would change if internet speed were 100 times faster than today?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Future technology; product design
2465,"What would you build and why? Run through an end-to-end ""moonshot""-style example.",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Moonshot product; product design
2467,What would you do if a competitor launched a product before you?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Competitive response; product strategy
2474,What would you do if you were the PM for Ticketmaster's post-booking experience?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design; experience improvement
2478,What would you suggest to make the iPhone the safest cellphone in the market?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product improvement; product design
2480,"What's a collaboration product your teams use, and why do you like it?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2485,What's the biggest threat to YouTube?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Threat analysis; product strategy
2503,What's your favorite digital or hardware product and why?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2504,What's your favorite e-commerce store?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2505,What's your favorite enterprise app?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2507,What's your favorite food ordering app?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2508,What's your favorite marketplace app?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2509,What's your favorite non-tech product that you use frequently?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2510,What's your favorite product and why?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2511,What's your favorite subscription-based product?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2528,Where do you see the 15-minute delivery app in the next five years?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Future vision; product strategy
2530,Where should the company launch next?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Market expansion; product strategy
2533,Which enterprise product do you look up to?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2537,Which vertical should Facebook go into next?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Market expansion; product strategy
2538,Who are TikTok's competitors?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Competitive analysis; product design
2567,"Why do you like ChatGPT? Who are its users, what metrics would you use to track its success, and how would you improve it?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product analysis; product design
2615,Why does Google Maps exist? What are its opportunities and threats?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product strategy; product design
2616,Why has Google Maps been so successful and what would you build next on this platform?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product strategy; product design
2621,Why is it important for users to complete their LinkedIn profile? Discuss both user and enterprise perspectives.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product strategy; product design
2624,"Why should Meta invest in noise-cancelling headphones, and what goals would you set for this product?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product strategy; product design
2635,Would you port Facebook rooms to Instagram?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product strategy; product design
2652,You are a Google PM in charge of the next Android keynote product announcement in 3 years. What would you build?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design; new product
2659,"You are a PM at Netflix, design a podcast for Netflix.",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design; new product
2660,You are a PM at Swiggy. What would you build for health conscious users?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design; new product
2661,You are a PM at Uber. Which market should Uber expand into next?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Market expansion; product strategy
2664,You are a startup with the technology that translates speech/text to animal language. How do you take this to market?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Go-to-market; product strategy
2665,"You are an editor managing a voice-dubbing project currently tracked in Excel. Design a new interface to review progress, manage feedback, and collaborate with voice actors.",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design; new product
2666,You are at a well-funded startup. Design a solution to solve the problem of parking.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design; new product
2680,You are the PM for the payments team at Booking.com. How would you introduce cryptocurrency as a new payment method?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Payment feature; product design
2682,You are working for a retail company that wants to improve user engagement on a telemedicine platform by leveraging their retail data. What is your approach?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Engagement improvement; product design
2683,You are working for a startup to build a product for volunteering.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design; new product
2686,You have 3 years to make X the best in the world. What strategy would you implement?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product strategy; product design
2690,You have text-to-music capabilities. How would you productize it?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design; new product
2694,"You just found a magical artifact that predicts the weather for the next 30 days. As a Google PM, what actions would you take?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design; new product
2699,You received user feedback that Yelp's restaurant recommendation is not personal enough. What would you do?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Personalization; product design
2708,You're a financial security product PM. How would you use AI to enhance security across banking systems?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2710,You're a growth PM for Chrome Browser. Design a 3-year strategy for the browser.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2711,You're a leader at DoorDash. What should DoorDash build next?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2713,"You're a PM at a big tech company. You have a product launch in one week, however, the legal team just flagged 100+ potential issues. What would you do?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2714,You're a PM at a company focused on the grocery shopping experience. How would you build a grocery shopping experience for a couple?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2716,"You're a PM at a pharma company; your product helps cows produce 20% more milk, lasting a month. What pricing strategy and price would you set for the product?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2718,"You're a PM at a Tech Startup focused on food delivery for companies, what would you design?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2721,You're a PM at Airbnb. Design furniture.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2727,You're a PM at an elevator construction company. Design an elevator for a client.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2730,You're a PM at Capital One. How do you measure financial gains or losses in the first year after launching a new product?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2735,You're a PM at Google. Which product would you choose to work on?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2740,You're a PM at Instagram responsible for building the Reels feature. How would you define and measure its success?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2743,You're a PM at LinkedIn. Design features to support India's growing startup ecosystem.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2747,You're a PM at Meta. Design a product for musicians.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2748,You're a PM at Meta. Design a product for skill sharing.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2749,You're a PM at Meta. Design a product for users to find a handyman.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2754,"You're a PM at Meta. How would you measure the success of the 'Report Ad' feature for Ads, considering false positives and false negatives?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2755,You're a PM at Meta. What product or feature would you build for small or local businesses?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2759,You're a PM at Nvidia. How would you keep Nvidia's product lineup competitive?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2761,You're a PM at Spotify considering adding a feature for artists to go live. Should you invest in this?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2765,You're a PM at Swiggy. How would you design a new segment for liquor on Instamart?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2768,You're a PM at Trader Joe's and you find that sales revenues are down. Design the experience for users based on competitors like Blue Apron.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2771,You're a PM at Uber; design a smartwatch app.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2773,You're a PM at WhatsApp tasked with increasing user engagement. What features will you build and how will you prioritize and evaluate them?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2775,You're a PM at Wikipedia. What product should you build next?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2780,You're a PM for a household device. What three features would you recommend and why?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2781,You're a PM for a large car manufacturer. Should the company use Generative AI or large language models in its products and workflows?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2782,"You're a PM for a new device, which is a time machine. How would you design the interface?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2787,You're a PM for Amazon Fulfillment. Your goal is to save warehouse space by optimizing SKUs. How would you recommend similar products to customers on Amazon Prime?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2792,You're a PM for Facebook Group Travel on mobile. What would you build?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2793,You're a PM for Facebook Sports. What would you build?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2794,You're a PM for Facebook Travel. What would you build?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2796,You're a PM for Gmail. Design a three-year product roadmap.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2797,You're a PM for Gmail. How would you react to a competing product?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2799,You're a PM for Google Chrome on large screens. Build the three-year innovation roadmap.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2800,You're a PM for Google News. What would be your product strategy for the upcoming year?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2801,You're a PM for Google Search. How would you grow this product?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2810,You're a PM for Maps. What product would you build in Maps specifically for farmers?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2811,"You're a PM for Max, HBO's video streaming service. Roku wants to include an HBO button on their new remote control. How much should HBO pay for this feature?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2812,You're a PM for Meta releasing a new Jobs feature in 2 weeks. How will you measure the success of this product in the short and long term?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2815,You're a PM for Meta. Design a product for group travel.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2816,You're a PM for Meta. How would you build a product that helps users find handypeople?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2821,You're a PM for sponsored product ads. How would you improve the fill rate on listings pages?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2824,You're a PM for Tesla. Design the Tesla app for the Apple Watch.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2828,You're a PM for Walmart building a new fulfillment center. What products would you stock?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2829,You're a PM in the middle of a sprint when a P1 issue arises that impacts the sprint goal due to requirements and design problems. How would you handle this?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2834,"You're a PM with two engineers, and enterprise customers won't adopt your product due to an unclear roadmap. Your engineers are already working hard on a task outlined. What would you do?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2836,You're a product manager at Meta. Design a product for hyperlocal experiences.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2838,You're an Apple product manager. How would you determine the ideal length of the iPhone charging cable?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2841,You're designing an A/B test to evaluate the impact of showing content from non-friends in users' feeds. How would you test this with proper randomization?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2848,You're on the LA 2028 Olympic Games organizing committee. What product would you build?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2849,You're PM at Meta. Design a fundraising product for a cause.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2851,"You're redesigning Capital One's Instant Push Notifications (IPN) system, moving from multiple screens to a single view. How would you improve the user experience?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2853,You're the CEO of an AI startup. Google offers you $1B in funding. What product would you build?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2854,You're the CEO or VP of your favorite product. How would you structure your organization and why?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2856,"You're the first product manager at a new startup that has invented teleportation, currently working between two small rooms. What would you do first?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2860,"You're the PM for 99 Deliveries, the logistics branch of 99 in Brazil. How would you define success for this product?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2869,You're the PM for Meta's Social Good team. Design a new product to encourage more volunteering.,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2870,You're the PM for one of your favorite products. What is your strategy for the next year?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2871,"You're the PM for our stock trading product. With gross profit dropping significantly over the last month, what would you do?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2872,You're the PM for Safeway. What product would you build to better serve people's needs?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2875,"You're the PM of a stock trading app like Fidelity or Zerodha. To increase the number of customers who complete their first trade after installing the app, what two new features would you launch?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2878,You're the PM of the Apple Watch; how would you design it?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2879,You're the Product Manager at Beacon. What would you do to build an in-app chat feature?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2883,"Your company excels in display technology, while a dominant market player, like Qualcomm, excels in System on Chip. How would you convince this major player to purchase your product?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2884,Your largest customer is advocating for a new feature not in your roadmap. What do you do?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2885,"Your recently launched feature isn't meeting customer expectations, but your engineering team and roadmap are at capacity. How would you address this?",🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2889,You’re given product adoption data across regions—how would you determine where the rollout was most successful and why?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
2890,You’re launching a new feature—how would you measure its strategic impact on growth?,🟢,P4,Product Design,User Needs → Jobs-to-be-Done → Features → Prioritize → Test,Product design
